date_COVID,state,positive,negative,pending,hospitalized,death,total,Most_Recent_Date,Data_asof
2020-04-28,DC,3994,14891,,,190,18885,Old_Data,2020-05-18
2020-04-28,DE,4575,16605,,,137,21180,Old_Data,2020-05-18
2020-04-28,FL,32846,334029,1216,5266,1154,368091,Old_Data,2020-05-18
2020-04-28,GA,24615,115405,,4814,1026,140020,Old_Data,2020-05-18
2020-04-28,GU,145,1538,,,5,1683,Old_Data,2020-05-18
2020-04-28,HI,607,28576,,68,16,29183,Old_Data,2020-05-18
2020-04-28,IA,6376,33447,,,136,39823,Old_Data,2020-05-18
2020-04-28,ID,1917,18135,,172,58,20052,Old_Data,2020-05-18
2020-04-28,IL,48102,194087,,,2125,242189,Old_Data,2020-05-18
2020-04-28,IN,16588,70593,,,901,87181,Old_Data,2020-05-18
2020-04-28,KS,3491,24599,,504,124,28090,Old_Data,2020-05-18
2020-04-28,KY,4146,44653,,1281,213,48799,Old_Data,2020-05-18
2020-04-28,LA,27286,123822,,,1758,151108,Old_Data,2020-05-18
2020-04-28,MA,58302,196198,,5515,3153,254500,Old_Data,2020-05-18
2020-04-28,MD,20113,87672,,4268,1016,107785,Old_Data,2020-05-18
2020-04-28,ME,1040,16784,,163,51,17824,Old_Data,2020-05-18
2020-04-28,MI,39262,125543,,,3567,164805,Old_Data,2020-05-18
2020-04-28,MN,4181,59648,,912,301,63829,Old_Data,2020-05-18
2020-04-28,MO,7303,66200,,,314,73503,Old_Data,2020-05-18
2020-04-28,MP,14,51,,,2,65,Old_Data,2020-05-18
2020-04-28,MS,6342,58070,,1088,239,64412,Old_Data,2020-05-18
2020-04-28,MT,451,12740,,61,15,13191,Old_Data,2020-05-18
2020-04-28,NC,9568,103184,,,342,112752,Old_Data,2020-05-18
2020-04-28,ND,991,22732,,79,19,23723,Old_Data,2020-05-18
2020-04-28,NE,3358,20247,,,55,23605,Old_Data,2020-05-18
2020-04-28,NH,1938,18207,223,246,60,20368,Old_Data,2020-05-18
2020-04-28,NJ,113856,120503,,,6442,234359,Old_Data,2020-05-18
2020-04-28,NM,2823,55980,,481,104,58803,Old_Data,2020-05-18
2020-04-28,NV,4805,35314,,,219,40119,Old_Data,2020-05-18
2020-04-28,NY,295106,549888,,64318,17638,844994,Old_Data,2020-05-18
2020-04-28,OH,16128,106578,,3340,799,122706,Old_Data,2020-05-18
2020-04-28,OK,3410,56289,,656,207,59699,Old_Data,2020-05-18
2020-04-28,OR,2354,48844,,554,92,51198,Old_Data,2020-05-18
2020-04-28,PA,43264,165824,,,1716,209088,Old_Data,2020-05-18
2020-04-28,PR,1400,9313,1940,,86,12653,Old_Data,2020-05-18
2020-04-28,RI,7926,49767,,732,239,57693,Old_Data,2020-05-18
2020-04-28,SC,5613,46532,,944,177,52145,Old_Data,2020-05-18
2020-04-28,SD,2313,14299,,157,11,16612,Old_Data,2020-05-18
2020-04-28,TN,10052,151876,,894,188,161928,Old_Data,2020-05-18
2020-04-28,TX,26171,274213,,,690,300384,Old_Data,2020-05-18
2020-04-28,UT,4343,98096,,370,45,102439,Old_Data,2020-05-18
2020-04-28,VA,14339,68959,560,3422,492,83858,Old_Data,2020-05-18
2020-04-28,VI,59,719,57,,4,835,Old_Data,2020-05-18
2020-04-28,VT,862,14353,,,47,15215,Old_Data,2020-05-18
2020-04-28,WA,14824,186972,,,765,201796,Old_Data,2020-05-18
2020-04-28,WI,6289,63535,193,1456,300,70017,Old_Data,2020-05-18
2020-04-28,WV,1079,41976,,,37,43055,Old_Data,2020-05-18
2020-04-28,WY,389,8226,,56,7,8615,Old_Data,2020-05-18
2020-04-27,AK,345,15911,,,9,16256,Old_Data,2020-05-18
2020-04-27,AL,6499,67498,,872,222,73997,Old_Data,2020-05-18
2020-04-27,AR,3017,37440,,,50,40457,Old_Data,2020-05-18
2020-04-27,AS,0,3,17,,0,20,Old_Data,2020-05-18
2020-04-27,AZ,6716,59827,,1051,275,66543,Old_Data,2020-05-18
2020-04-27,CA,43464,509945,,,1755,553409,Old_Data,2020-05-18
2020-04-27,CO,13441,49833,,2438,680,63274,Old_Data,2020-05-18
2020-04-27,CT,25269,54542,,,1998,79811,Old_Data,2020-05-18
2020-04-27,DC,3892,14524,,,185,18416,Old_Data,2020-05-18
2020-04-27,DE,4162,15454,,,125,19616,Old_Data,2020-05-18
2020-04-27,FL,32138,324325,1099,5211,1101,357562,Old_Data,2020-05-18
2020-04-27,GA,23913,103256,,4681,971,127169,Old_Data,2020-05-18
2020-04-27,GU,144,1424,,,5,1568,Old_Data,2020-05-18
2020-04-27,HI,606,28404,,68,14,29010,Old_Data,2020-05-18
2020-04-27,IA,5868,32282,,,127,38150,Old_Data,2020-05-18
2020-04-27,ID,1897,17998,,169,56,19895,Old_Data,2020-05-18
2020-04-27,IL,45883,181745,,,1983,227628,Old_Data,2020-05-18
2020-04-27,IN,15961,68515,,,844,84476,Old_Data,2020-05-18
2020-04-27,KS,3328,23839,,496,120,27167,Old_Data,2020-05-18
2020-04-27,KY,4074,44400,,1274,208,48474,Old_Data,2020-05-18
2020-04-27,LA,27068,119921,,,1697,146989,Old_Data,2020-05-18
2020-04-27,MA,56462,188425,,5237,3003,244887,Old_Data,2020-05-18
2020-04-27,MD,19487,85489,,4101,945,104976,Old_Data,2020-05-18
2020-04-27,ME,1023,16784,,161,51,17807,Old_Data,2020-05-18
2020-04-27,MI,38210,119550,,,3407,157760,Old_Data,2020-05-18
2020-04-27,MN,3816,57452,,861,286,61268,Old_Data,2020-05-18
2020-04-27,MO,7171,63935,,,288,71106,Old_Data,2020-05-18
2020-04-27,MP,14,51,,,2,65,Old_Data,2020-05-18
2020-04-27,MS,6094,57368,,1060,229,63462,Old_Data,2020-05-18
2020-04-27,MT,449,12584,,61,14,13033,Old_Data,2020-05-18
2020-04-27,NC,9142,100778,,,306,109920,Old_Data,2020-05-18
2020-04-27,ND,942,21492,,77,19,22434,Old_Data,2020-05-18
2020-04-27,NE,3028,19335,,,56,22363,Old_Data,2020-05-18
2020-04-27,NH,1864,17860,270,242,60,19994,Old_Data,2020-05-18
2020-04-27,NJ,111188,116587,,,6044,227775,Old_Data,2020-05-18
2020-04-27,NM,2726,53889,,412,99,56615,Old_Data,2020-05-18
2020-04-27,NV,4690,34123,,,206,38813,Old_Data,2020-05-18
2020-04-27,NY,291996,534099,,63570,17303,826095,Old_Data,2020-05-18
2020-04-27,OH,15699,103692,,3232,753,119391,Old_Data,2020-05-18
2020-04-27,OK,3280,49891,,656,197,53171,Old_Data,2020-05-18
2020-04-27,OR,2354,48844,,554,92,51198,Old_Data,2020-05-18
2020-04-27,PA,42050,161372,,,1597,203422,Old_Data,2020-05-18
2020-04-27,PR,1389,9313,1940,,84,12642,Old_Data,2020-05-18
2020-04-27,RI,7708,48177,,718,233,55885,Old_Data,2020-05-18
2020-04-27,SC,5490,45271,,944,174,50761,Old_Data,2020-05-18
2020-04-27,SD,2245,14130,,150,11,16375,Old_Data,2020-05-18
2020-04-27,TN,9918,144484,,837,184,154402,Old_Data,2020-05-18
2020-04-27,TX,25297,265220,,,663,290517,Old_Data,2020-05-18
2020-04-27,UT,4233,95962,,349,41,100195,Old_Data,2020-05-18
2020-04-27,VA,13535,67144,542,3298,458,81221,Old_Data,2020-05-18
2020-04-27,VI,59,716,5,,4,780,Old_Data,2020-05-18
2020-04-27,VT,855,14218,,,47,15073,Old_Data,2020-05-18
2020-04-27,WA,14545,180504,,,749,195049,Old_Data,2020-05-18
2020-04-27,WI,6081,61311,204,1415,281,67596,Old_Data,2020-05-18
2020-04-27,WV,1063,41976,,,36,43039,Old_Data,2020-05-18
2020-04-27,WY,370,7797,,54,7,8167,Old_Data,2020-05-18
2020-04-26,AK,341,15836,,,9,16177,Old_Data,2020-05-18
2020-04-26,AL,6270,67281,,845,216,73551,Old_Data,2020-05-18
2020-04-26,AR,2941,36528,,291,49,39469,Old_Data,2020-05-18
2020-04-26,AS,0,3,17,,0,20,Old_Data,2020-05-18
2020-04-26,AZ,6526,58285,,1037,275,64811,Old_Data,2020-05-18
2020-04-26,CA,42164,483920,,,1710,526084,Old_Data,2020-05-18
2020-04-26,CO,12968,46823,,2410,672,59791,Old_Data,2020-05-18
2020-04-26,CT,25269,54542,,,1924,79811,Old_Data,2020-05-18
2020-04-26,DC,3841,14227,,,178,18068,Old_Data,2020-05-18
2020-04-26,DE,4034,15215,,,120,19249,Old_Data,2020-05-18
2020-04-26,FL,31528,313085,1183,5155,1094,345796,Old_Data,2020-05-18
2020-04-26,GA,23401,99822,,4359,912,123223,Old_Data,2020-05-18
2020-04-26,GU,141,1387,,,5,1528,Old_Data,2020-05-18
2020-04-26,HI,603,27880,,68,14,28483,Old_Data,2020-05-18
2020-04-26,IA,5476,30614,,,118,36090,Old_Data,2020-05-18
2020-04-26,ID,1887,17678,,169,56,19565,Old_Data,2020-05-18
2020-04-26,IL,43903,171049,,,1933,214952,Old_Data,2020-05-18
2020-04-26,IN,15012,66696,,,813,81708,Old_Data,2020-05-18
2020-04-26,KS,3174,23053,,485,118,26227,Old_Data,2020-05-18
2020-04-26,KY,3905,42653,,1266,205,46558,Old_Data,2020-05-18
2020-04-26,LA,26773,116263,,,1670,143036,Old_Data,2020-05-18
2020-04-26,MA,54938,181162,,5104,2899,236100,Old_Data,2020-05-18
2020-04-26,MD,18581,78084,,3962,910,96665,Old_Data,2020-05-18
2020-04-26,ME,1015,16784,,159,50,17799,Old_Data,2020-05-18
2020-04-26,MI,37778,113228,,,3315,151006,Old_Data,2020-05-18
2020-04-26,MN,3602,55385,,829,272,58987,Old_Data,2020-05-18
2020-04-26,MO,6997,62751,,,274,69748,Old_Data,2020-05-18
2020-04-26,MP,14,51,,,2,65,Old_Data,2020-05-18
2020-04-26,MS,5911,54877,,1001,227,60788,Old_Data,2020-05-18
2020-04-26,MT,448,12414,,61,14,12862,Old_Data,2020-05-18
2020-04-26,NC,8830,99064,,,299,107894,Old_Data,2020-05-18
2020-04-26,ND,867,19850,,71,17,20717,Old_Data,2020-05-18
2020-04-26,NE,2732,18496,,,53,21228,Old_Data,2020-05-18
2020-04-26,NH,1787,16964,550,238,60,19301,Old_Data,2020-05-18
2020-04-26,NJ,109038,114106,,,5938,223144,Old_Data,2020-05-18
2020-04-26,NM,2660,51075,,412,93,53735,Old_Data,2020-05-18
2020-04-26,NV,4602,33584,,,206,38186,Old_Data,2020-05-18
2020-04-26,NY,288045,517305,,62526,16966,805350,Old_Data,2020-05-18
2020-04-26,OH,15963,100423,,3178,728,116386,Old_Data,2020-05-18
2020-04-26,OK,3253,49891,,653,195,53144,Old_Data,2020-05-18
2020-04-26,OR,2311,46653,,546,91,48964,Old_Data,2020-05-18
2020-04-26,PA,41165,157428,,,1550,198593,Old_Data,2020-05-18
2020-04-26,PR,1371,9313,1940,,84,12624,Old_Data,2020-05-18
2020-04-26,RI,7439,45964,,691,226,53403,Old_Data,2020-05-18
2020-04-26,SC,5490,45271,,944,174,50761,Old_Data,2020-05-18
2020-04-26,SD,2212,14062,,135,11,16274,Old_Data,2020-05-18
2020-04-26,TN,9667,138554,,828,181,148221,Old_Data,2020-05-18
2020-04-26,TX,24631,251390,,,648,276021,Old_Data,2020-05-18
2020-04-26,UT,4123,91579,,345,41,95702,Old_Data,2020-05-18
2020-04-26,VA,12970,63630,539,2014,448,77139,Old_Data,2020-05-18
2020-04-26,VI,57,700,19,,4,776,Old_Data,2020-05-18
2020-04-26,VT,851,13946,,,46,14797,Old_Data,2020-05-18
2020-04-26,WA,14195,173902,,,738,188097,Old_Data,2020-05-18
2020-04-26,WI,5911,59235,197,1397,272,65343,Old_Data,2020-05-18
2020-04-26,WV,1044,38019,,,34,39063,Old_Data,2020-05-18
2020-04-26,WY,362,7797,,54,7,8159,Old_Data,2020-05-18
2020-04-25,AK,339,15393,,,9,15732,Old_Data,2020-05-18
2020-04-25,AL,6137,65207,,839,212,71344,Old_Data,2020-05-18
2020-04-25,AR,2829,35224,,291,47,38053,Old_Data,2020-05-18
2020-04-25,AS,0,3,17,,0,20,Old_Data,2020-05-18
2020-04-25,AZ,6280,56228,,1022,266,62508,Old_Data,2020-05-18
2020-04-25,CA,41137,464898,,,1651,506035,Old_Data,2020-05-18
2020-04-25,CO,12256,44533,,2366,674,56789,Old_Data,2020-05-18
2020-04-25,CT,24582,53020,,,1862,77602,Old_Data,2020-05-18
2020-04-25,DC,3699,13603,,,165,17302,Old_Data,2020-05-18
2020-04-25,DE,3576,14122,,,112,17698,Old_Data,2020-05-18
2020-04-25,FL,30839,302260,1292,5045,1075,334391,Old_Data,2020-05-18
2020-04-25,GA,22695,96319,,4326,904,119014,Old_Data,2020-05-18
2020-04-25,GU,141,1308,,,5,1449,Old_Data,2020-05-18
2020-04-25,HI,601,27439,,67,13,28040,Old_Data,2020-05-18
2020-04-25,IA,5092,29258,,,112,34350,Old_Data,2020-05-18
2020-04-25,ID,1870,17491,,168,54,19361,Old_Data,2020-05-18
2020-04-25,IL,41777,159840,,,1874,201617,Old_Data,2020-05-18
2020-04-25,IN,14395,65379,,,785,79774,Old_Data,2020-05-18
2020-04-25,KS,3056,22143,,474,117,25199,Old_Data,2020-05-18
2020-04-25,KY,3779,41183,,1143,200,44962,Old_Data,2020-05-18
2020-04-25,LA,26512,112490,,,1644,139002,Old_Data,2020-05-18
2020-04-25,MA,53348,173497,,4965,2877,226845,Old_Data,2020-05-18
2020-04-25,MD,17766,71357,,3760,875,89123,Old_Data,2020-05-18
2020-04-25,ME,990,16784,,156,50,17774,Old_Data,2020-05-18
2020-04-25,MI,37203,106841,,,3274,144044,Old_Data,2020-05-18
2020-04-25,MN,3446,53151,,797,244,56597,Old_Data,2020-05-18
2020-04-25,MO,6826,60392,,,273,67218,Old_Data,2020-05-18
2020-04-25,MP,14,51,,,2,65,Old_Data,2020-05-18
2020-04-25,MS,5718,53239,,996,221,58957,Old_Data,2020-05-18
2020-04-25,MT,445,12052,,61,14,12497,Old_Data,2020-05-18
2020-04-25,NC,8623,96642,,,289,105265,Old_Data,2020-05-18
2020-04-25,ND,803,18547,,70,16,19350,Old_Data,2020-05-18
2020-04-25,NE,2421,17552,,,50,19973,Old_Data,2020-05-18
2020-04-25,NH,1720,16007,398,224,53,18125,Old_Data,2020-05-18
2020-04-25,NJ,105523,108163,,,5863,213686,Old_Data,2020-05-18
2020-04-25,NM,2521,48989,,412,84,51510,Old_Data,2020-05-18
2020-04-25,NV,4539,32669,,,204,37208,Old_Data,2020-05-18
2020-04-25,NY,282143,495425,,61459,16599,777568,Old_Data,2020-05-18
2020-04-25,OH,15587,96396,,3115,711,111983,Old_Data,2020-05-18
2020-04-25,OK,3193,49891,,637,194,53084,Old_Data,2020-05-18
2020-04-25,OR,2253,45124,,536,87,47377,Old_Data,2020-05-18
2020-04-25,PA,40049,152886,,,1537,192935,Old_Data,2020-05-18
2020-04-25,PR,1307,9313,1940,,83,12560,Old_Data,2020-05-18
2020-04-25,RI,7129,43762,,576,215,50891,Old_Data,2020-05-18
2020-04-25,SC,5253,43761,,944,166,49014,Old_Data,2020-05-18
2020-04-25,SD,2147,13449,,128,10,15596,Old_Data,2020-05-18
2020-04-25,TN,9189,132217,,821,178,141406,Old_Data,2020-05-18
2020-04-25,TX,23773,239043,,,623,262816,Old_Data,2020-05-18
2020-04-25,UT,3948,86258,,329,41,90206,Old_Data,2020-05-18
2020-04-25,VA,12366,60276,1405,1942,436,74047,Old_Data,2020-05-18
2020-04-25,VI,55,693,22,,3,770,Old_Data,2020-05-18
2020-04-25,VT,843,13839,,,46,14682,Old_Data,2020-05-18
2020-04-25,WA,14088,172316,,,665,186404,Old_Data,2020-05-18
2020-04-25,WI,5687,57138,241,1376,266,63066,Old_Data,2020-05-18
2020-04-25,WV,1020,31946,,,32,32966,Old_Data,2020-05-18
2020-04-25,WY,349,7797,,54,7,8146,Old_Data,2020-05-18
2020-04-24,AK,339,11942,,,9,12281,Old_Data,2020-05-18
2020-04-24,AL,5832,46863,,768,197,52695,Old_Data,2020-05-18
2020-04-24,AR,2741,32837,,291,45,35578,Old_Data,2020-05-18
2020-04-24,AS,0,3,17,,,20,Old_Data,2020-05-18
2020-04-24,AZ,6045,54669,,984,266,60714,Old_Data,2020-05-18
2020-04-24,CA,39254,454919,,,1562,494173,Old_Data,2020-05-18
2020-04-24,CO,11262,41062,,2237,552,52324,Old_Data,2020-05-18
2020-04-24,CT,23921,50117,,,1764,74038,Old_Data,2020-05-18
2020-04-24,DC,3528,13005,,,153,16533,Old_Data,2020-05-18
2020-04-24,DE,3442,13937,,,100,17379,Old_Data,2020-05-18
2020-04-24,FL,30174,286785,1287,4888,1031,318246,Old_Data,2020-05-18
2020-04-24,GA,22147,85029,,4221,892,107176,Old_Data,2020-05-18
2020-04-24,GU,141,1233,,,5,1374,Old_Data,2020-05-18
2020-04-24,HI,596,26291,,63,12,26887,Old_Data,2020-05-18
2020-04-24,IA,4445,27528,,,107,31973,Old_Data,2020-05-18
2020-04-24,ID,1836,17255,,166,54,19091,Old_Data,2020-05-18
2020-04-24,IL,39658,149974,,,1795,189632,Old_Data,2020-05-18
2020-04-24,IN,13680,61873,,,741,75553,Old_Data,2020-05-18
2020-04-24,KS,2777,20811,,457,111,23588,Old_Data,2020-05-18
2020-04-24,KY,3481,39363,,1115,191,42844,Old_Data,2020-05-18
2020-04-24,LA,26140,111972,,,1601,138112,Old_Data,2020-05-18
2020-04-24,MA,50969,164244,,4752,2877,215213,Old_Data,2020-05-18
2020-04-24,MD,16616,68100,,3618,798,84716,Old_Data,2020-05-18
2020-04-24,ME,965,16784,,152,47,17749,Old_Data,2020-05-18
2020-04-24,MI,36641,99655,,,3085,136296,Old_Data,2020-05-18
2020-04-24,MN,3185,50602,,756,221,53787,Old_Data,2020-05-18
2020-04-24,MO,6625,58582,,,262,65207,Old_Data,2020-05-18
2020-04-24,MP,14,51,,,2,65,Old_Data,2020-05-18
2020-04-24,MS,5434,50236,,970,209,55670,Old_Data,2020-05-18
2020-04-24,MT,444,11683,,59,14,12127,Old_Data,2020-05-18
2020-04-24,NC,8052,92532,,,269,100584,Old_Data,2020-05-18
2020-04-24,ND,748,16701,,67,15,17449,Old_Data,2020-05-18
2020-04-24,NE,2124,16488,,,47,18612,Old_Data,2020-05-18
2020-04-24,NH,1670,15139,424,218,51,17233,Old_Data,2020-05-18
2020-04-24,NJ,102196,103766,,,5617,205962,Old_Data,2020-05-18
2020-04-24,NM,2379,44184,,367,78,46563,Old_Data,2020-05-18
2020-04-24,NV,4398,31794,,,197,36192,Old_Data,2020-05-18
2020-04-24,NY,271590,459066,,60414,16162,730656,Old_Data,2020-05-18
2020-04-24,OH,15169,92528,,3053,690,107697,Old_Data,2020-05-18
2020-04-24,OK,3121,43019,,637,188,46140,Old_Data,2020-05-18
2020-04-24,OR,2177,43315,,520,86,45492,Old_Data,2020-05-18
2020-04-24,PA,38652,147491,,,1492,186143,Old_Data,2020-05-18
2020-04-24,PR,1276,9313,1940,,77,12529,Old_Data,2020-05-18
2020-04-24,RI,6699,40558,,576,202,47257,Old_Data,2020-05-18
2020-04-24,SC,4917,39546,,837,150,44463,Old_Data,2020-05-18
2020-04-24,SD,2040,12784,,124,10,14824,Old_Data,2020-05-18
2020-04-24,TN,8726,122602,,808,168,131328,Old_Data,2020-05-18
2020-04-24,TX,22806,219741,,,593,242547,Old_Data,2020-05-18
2020-04-24,UT,3782,80915,,315,39,84697,Old_Data,2020-05-18
2020-04-24,VA,11594,57846,487,1837,410,69927,Old_Data,2020-05-18
2020-04-24,VI,54,642,35,,3,731,Old_Data,2020-05-18
2020-04-24,VT,827,13483,,,44,14310,Old_Data,2020-05-18
2020-04-24,WA,13923,169121,,,659,183044,Old_Data,2020-05-18
2020-04-24,WI,5356,54573,206,1353,262,60135,Old_Data,2020-05-18
2020-04-24,WV,988,28823,,,32,29811,Old_Data,2020-05-18
2020-04-24,WY,349,7696,,54,7,8045,Old_Data,2020-05-18
2020-04-23,AK,337,11824,,,9,12161,Old_Data,2020-05-18
2020-04-23,AL,5778,46863,,768,197,52641,Old_Data,2020-05-18
2020-04-23,AR,2465,29125,,291,45,31590,Old_Data,2020-05-18
2020-04-23,AS,0,3,17,,,20,Old_Data,2020-05-18
2020-04-23,AZ,5769,52928,,,249,58697,Old_Data,2020-05-18
2020-04-23,CA,37369,444728,,,1469,482097,Old_Data,2020-05-18
2020-04-23,CO,10878,39767,,2123,508,50645,Old_Data,2020-05-18
2020-04-23,CT,23100,48397,,,1639,71497,Old_Data,2020-05-18
2020-04-23,DC,3361,12569,,,139,15930,Old_Data,2020-05-18
2020-04-23,DE,3308,13604,,,92,16912,Old_Data,2020-05-18
2020-04-23,FL,28832,267876,1301,4693,979,298009,Old_Data,2020-05-18
2020-04-23,GA,21512,79550,,4069,872,101062,Old_Data,2020-05-18
2020-04-23,GU,135,1180,,,5,1315,Old_Data,2020-05-18
2020-04-23,HI,592,25536,,63,12,26128,Old_Data,2020-05-18
2020-04-23,IA,3924,25338,,,96,29262,Old_Data,2020-05-18
2020-04-23,ID,1802,16290,,162,54,18092,Old_Data,2020-05-18
2020-04-23,IL,36934,136382,,,1688,173316,Old_Data,2020-05-18
2020-04-23,IN,13039,59001,,,706,72040,Old_Data,2020-05-18
2020-04-23,KS,2482,18836,,442,112,21318,Old_Data,2020-05-18
2020-04-23,KY,3373,32702,,1105,185,36075,Old_Data,2020-05-18
2020-04-23,LA,25739,111774,,,1540,137513,Old_Data,2020-05-18
2020-04-23,MA,47992,156324,,4493,2769,204316,Old_Data,2020-05-18
2020-04-23,MD,15737,64363,,3477,748,80100,Old_Data,2020-05-18
2020-04-23,ME,937,16784,,150,44,17721,Old_Data,2020-05-18
2020-04-23,MI,35291,93030,,,2977,128321,Old_Data,2020-05-18
2020-04-23,MN,2942,48606,,712,200,51548,Old_Data,2020-05-18
2020-04-23,MO,6321,53129,,,218,59450,Old_Data,2020-05-18
2020-04-23,MP,14,51,,,2,65,Old_Data,2020-05-18
2020-04-23,MS,5153,50236,,946,201,55389,Old_Data,2020-05-18
2020-04-23,MT,442,11433,,59,14,11875,Old_Data,2020-05-18
2020-04-23,NC,7608,88577,,,253,96185,Old_Data,2020-05-18
2020-04-23,ND,709,15621,,65,15,16330,Old_Data,2020-05-18
2020-04-23,NE,1813,15547,,,45,17360,Old_Data,2020-05-18
2020-04-23,NH,1588,14424,265,213,48,16277,Old_Data,2020-05-18
2020-04-23,NJ,99989,100159,,,5368,200148,Old_Data,2020-05-18
2020-04-23,NM,2210,39022,,331,71,41232,Old_Data,2020-05-18
2020-04-23,NV,4208,30541,,,189,34749,Old_Data,2020-05-18
2020-04-23,NY,263460,432460,,59265,15740,695920,Old_Data,2020-05-18
2020-04-23,OH,14694,88183,,2960,656,102877,Old_Data,2020-05-18
2020-04-23,OK,3017,43019,,622,179,46036,Old_Data,2020-05-18
2020-04-23,OR,2127,41849,,512,83,43976,Old_Data,2020-05-18
2020-04-23,PA,37053,142061,,,1421,179114,Old_Data,2020-05-18
2020-04-23,PR,915,9313,1951,,69,12179,Old_Data,2020-05-18
2020-04-23,RI,6262,38163,,757,213,44425,Old_Data,2020-05-18
2020-04-23,SC,4917,39546,,837,150,44463,Old_Data,2020-05-18
2020-04-23,SD,1956,12109,,119,9,14065,Old_Data,2020-05-18
2020-04-23,TN,8266,114834,,793,170,123100,Old_Data,2020-05-18
2020-04-23,TX,21944,203134,,,561,225078,Old_Data,2020-05-18
2020-04-23,UT,3612,77015,,301,35,80627,Old_Data,2020-05-18
2020-04-23,VA,10998,53891,492,1753,372,65381,Old_Data,2020-05-18
2020-04-23,VI,54,583,31,,3,668,Old_Data,2020-05-18
2020-04-23,VT,825,13027,,,43,13852,Old_Data,2020-05-18
2020-04-23,WA,13579,162618,,,654,176197,Old_Data,2020-05-18
2020-04-23,WI,5052,51456,201,1318,257,56709,Old_Data,2020-05-18
2020-04-23,WV,967,26938,,,29,27905,Old_Data,2020-05-18
2020-04-23,WY,326,7241,,52,7,7567,Old_Data,2020-05-18
2020-04-22,AK,335,11824,,36,9,12159,Old_Data,2020-05-18
2020-04-22,AL,5465,43295,,730,194,48760,Old_Data,2020-05-18
2020-04-22,AR,2276,27437,,291,42,29713,Old_Data,2020-05-18
2020-04-22,AS,0,3,17,,,20,Old_Data,2020-05-18
2020-04-22,AZ,5459,51142,,,229,56601,Old_Data,2020-05-18
2020-04-22,CA,35396,429931,,,1354,465327,Old_Data,2020-05-18
2020-04-22,CO,10447,38257,,2003,486,48704,Old_Data,2020-05-18
2020-04-22,CT,22469,47449,,,1544,69918,Old_Data,2020-05-18
2020-04-22,DC,3206,12296,,,127,15502,Old_Data,2020-05-18
2020-04-22,DE,3200,13353,,,89,16553,Old_Data,2020-05-18
2020-04-22,FL,28309,260318,1258,4469,910,289885,Old_Data,2020-05-18
2020-04-22,GA,20740,73332,,3959,836,94072,Old_Data,2020-05-18
2020-04-22,GU,134,1086,,,5,1220,Old_Data,2020-05-18
2020-04-22,HI,582,24760,,56,12,25342,Old_Data,2020-05-18
2020-04-22,IA,3748,24496,,,90,28244,Old_Data,2020-05-18
2020-04-22,ID,1766,15964,,158,51,17730,Old_Data,2020-05-18
2020-04-22,IL,35108,129238,,,1565,164346,Old_Data,2020-05-18
2020-04-22,IN,12438,57032,,,661,69470,Old_Data,2020-05-18
2020-04-22,KS,2211,17992,,432,110,20203,Old_Data,2020-05-18
2020-04-22,KY,3192,30136,,1076,171,33328,Old_Data,2020-05-18
2020-04-22,LA,25258,111588,,,1473,136846,Old_Data,2020-05-18
2020-04-22,MA,44913,144789,,4256,2597,189702,Old_Data,2020-05-18
2020-04-22,MD,14775,61754,,3325,698,76529,Old_Data,2020-05-18
2020-04-22,ME,907,16784,,144,39,17691,Old_Data,2020-05-18
2020-04-22,MI,33966,84259,,,2813,118225,Old_Data,2020-05-18
2020-04-22,MN,2721,46623,,660,179,49344,Old_Data,2020-05-18
2020-04-22,MO,6137,52019,,,208,58156,Old_Data,2020-05-18
2020-04-22,MP,14,51,,,2,65,Old_Data,2020-05-18
2020-04-22,MS,4894,48941,,910,193,53835,Old_Data,2020-05-18
2020-04-22,MT,439,11144,,59,14,11583,Old_Data,2020-05-18
2020-04-22,NC,7220,83116,,,242,90336,Old_Data,2020-05-18
2020-04-22,ND,679,14910,,62,14,15589,Old_Data,2020-05-18
2020-04-22,NE,1722,14957,,,38,16679,Old_Data,2020-05-18
2020-04-22,NH,1491,13550,225,206,42,15266,Old_Data,2020-05-18
2020-04-22,NJ,95865,95794,,,5063,191659,Old_Data,2020-05-18
2020-04-22,NM,2072,38805,,306,65,40877,Old_Data,2020-05-18
2020-04-22,NV,4081,29807,,,172,33888,Old_Data,2020-05-18
2020-04-22,NY,257216,412766,,57907,15302,669982,Old_Data,2020-05-18
2020-04-22,OH,14117,84389,,2882,610,98506,Old_Data,2020-05-18
2020-04-22,OK,2894,43019,,588,170,45913,Old_Data,2020-05-18
2020-04-22,OR,2059,39126,,488,78,41185,Old_Data,2020-05-18
2020-04-22,PA,35684,136272,,,1622,171956,Old_Data,2020-05-18
